DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2019/08/11 00:00:00+00,17:00:XX,2,1,1,1,1,28282
2019/08/14 00:00:00+00,08:40:XX,1,1,1,2,1,28283
2019/08/12 00:00:00+00,15:25:XX,1,1,1,2,1,28284
2019/08/13 00:00:00+00,11:16:XX,1,1,1,2,1,28285
2019/08/13 00:00:00+00,22:45:XX,4,2,1,1,1,28286
2019/08/11 00:00:00+00,17:05:XX,3,1,1,1,1,28287
2019/08/14 00:00:00+00,08:40:XX,1,2,1,2,1,28288
2019/08/12 00:00:00+00,15:50:XX,1,2,1,1,1,28289
2019/08/13 00:00:00+00,11:20:XX,1,2,1,1,1,28290
2019/08/13 00:00:00+00,23:30:XX,1,1,1,1,1,28291
2019/08/11 00:00:00+00,17:20:XX,1,2,1,1,1,28292
2019/08/14 00:00:00+00,08:46:XX,1,2,1,2,1,28293
2019/08/12 00:00:00+00,16:10:XX,1,2,1,5,1,28294
2019/08/13 00:00:00+00,11:22:XX,1,1,1,1,1,28295
2019/08/13 00:00:00+00,23:53:XX,2,2,1,1,1,28296
2019/08/11 00:00:00+00,17:20:XX,1,2,1,2,1,28297
2019/08/14 00:00:00+00,08:47:XX,1,1,1,2,1,28298
2019/08/12 00:00:00+00,16:38:XX,1,1,1,2,1,28299
2019/08/13 00:00:00+00,11:24:XX,1,1,1,2,1,28300
2019/08/13 00:00:00+00,23:58:XX,1,2,1,1,1,28301
2019/08/11 00:00:00+00,18:22:XX,1,2,1,2,1,28302
2019/08/14 00:00:00+00,08:51:XX,1,2,1,2,1,28303
2019/08/12 00:00:00+00,16:45:XX,1,2,1,1,1,28304
2019/08/13 00:00:00+00,11:35:XX,1,1,1,2,1,28305
2019/08/13 00:00:00+00,: :XX,1,1,1,1,1,28306
2019/08/11 00:00:00+00,18:34:XX,6,1,1,1,1,28307
2019/08/14 00:00:00+00,08:52:XX,1,2,1,2,1,28308
2019/08/12 00:00:00+00,16:50:XX,1,1,1,1,1,28309
2019/08/13 00:00:00+00,11:36:XX,1,2,1,2,1,28310
2019/08/14 00:00:00+00,00:00:XX,2,1,1,1,1,28311
2019/08/11 00:00:00+00,18:35:XX,1,1,1,1,1,28312
2019/08/14 00:00:00+00,09:00:XX,1,2,1,1,1,28313
2019/08/12 00:00:00+00,16:50:XX,3,2,1,1,1,28314
2019/08/13 00:00:00+00,11:40:XX,1,1,1,1,1,28315
2019/08/14 00:00:00+00,00:11:XX,6,1,1,1,1,28316
2019/08/11 00:00:00+00,18:35:XX,1,2,1,2,1,28317
2019/08/14 00:00:00+00,09:00:XX,1,1,1,1,1,28318
2019/08/12 00:00:00+00,17:18:XX,1,2,1,1,1,28319
2019/08/13 00:00:00+00,11:46:XX,1,1,1,1,1,28320
2019/08/14 00:00:00+00,00:27:XX,4,2,1,2,1,28321
2019/08/11 00:00:00+00,18:50:XX,1,2,1,1,1,28322
2019/08/11 00:00:00+00,19:27:XX,1,2,1,1,1,28323
2019/08/11 00:00:00+00,19:36:XX,1,1,1,1,1,28324
2019/08/11 00:00:00+00,20:04:XX,1,2,1,2,1,28325
2019/08/11 00:00:00+00,20:59:XX,1,1,1,2,1,28326
2019/08/11 00:00:00+00,21:24:XX,1,2,1,1,1,28327
2019/08/11 00:00:00+00,21:56:XX,2,2,1,1,1,28328
2019/08/11 00:00:00+00,21:58:XX,1,2,1,1,1,28329
2019/08/11 00:00:00+00,22:40:XX,1,1,1,2,1,28330
2019/08/11 00:00:00+00,23:20:XX,1,1,1,2,1,28331
2019/08/11 00:00:00+00,23:30:XX,1,2,1,1,1,28332
2019/08/11 00:00:00+00,23:59:XX,1,2,1,1,1,28333
2019/08/14 00:00:00+00,00:28:XX,1,1,1,1,1,28334
2019/08/14 00:00:00+00,01:10:XX,1,1,3,5,1,28335
2019/08/14 00:00:00+00,02:54:XX,1,1,1,1,1,28336
2019/08/14 00:00:00+00,03:20:XX,3,2,1,1,1,28337
2019/08/14 00:00:00+00,03:32:XX,1,2,1,2,1,28338
2019/08/14 00:00:00+00,03:45:XX,1,1,1,2,1,28339
2019/08/14 00:00:00+00,07:38:XX,1,1,1,2,1,28340
2019/08/14 00:00:00+00,07:44:XX,1,1,1,2,1,28341
2019/08/14 00:00:00+00,09:01:XX,2,1,1,2,1,28342
2019/08/14 00:00:00+00,09:10:XX,1,1,1,3,1,28343
2019/08/14 00:00:00+00,09:13:XX,1,2,1,2,1,28344
2019/08/14 00:00:00+00,09:18:XX,1,2,1,2,1,28345
2019/08/14 00:00:00+00,09:20:XX,1,1,1,2,1,28346
2019/08/14 00:00:00+00,09:21:XX,4,2,1,1,1,28347
2019/08/14 00:00:00+00,09:24:XX,1,2,1,2,1,28348
2019/08/14 00:00:00+00,09:28:XX,1,2,1,1,1,28349
2019/08/14 00:00:00+00,09:28:XX,1,1,1,2,1,28350
2019/08/14 00:00:00+00,09:30:XX,1,2,1,1,1,28351
2019/08/14 00:00:00+00,09:31:XX,1,2,1,2,1,28352
2019/08/14 00:00:00+00,09:37:XX,1,2,1,2,1,28353
2019/08/14 00:00:00+00,09:39:XX,1,1,1,2,1,28354
2019/08/14 00:00:00+00,09:39:XX,1,2,1,2,1,28355
2019/08/14 00:00:00+00,09:46:XX,1,2,1,1,1,28356
2019/08/14 00:00:00+00,09:52:XX,1,1,1,2,1,28357
2019/08/14 00:00:00+00,10:07:XX,1,1,1,2,1,28358
2019/08/14 00:00:00+00,10:20:XX,1,2,1,2,1,28359
2019/08/14 00:00:00+00,10:20:XX,1,2,1,1,1,28360
2019/08/14 00:00:00+00,10:24:XX,1,1,1,1,1,28361
2019/08/14 00:00:00+00,10:30:XX,1,1,1,2,1,28362
2019/08/14 00:00:00+00,10:35:XX,1,2,1,2,1,28363
2019/08/14 00:00:00+00,10:40:XX,1,2,1,2,1,28364
2019/08/14 00:00:00+00,10:45:XX,6,2,1,2,1,28365
2019/08/14 00:00:00+00,10:47:XX,1,1,1,2,1,28366
2019/08/12 00:00:00+00,17:40:XX,1,1,1,1,1,28367
2019/08/12 00:00:00+00,17:48:XX,1,1,1,2,1,28368
2019/08/12 00:00:00+00,18:40:XX,1,2,1,1,1,28369
2019/08/12 00:00:00+00,18:40:XX,1,1,1,3,5,28370
2019/08/12 00:00:00+00,19:06:XX,1,1,1,1,1,28371
2019/08/12 00:00:00+00,19:17:XX,1,1,1,3,1,28372
2019/08/12 00:00:00+00,19:19:XX,1,1,1,2,1,28373
2019/08/12 00:00:00+00,19:33:XX,2,1,1,1,1,28374
2019/08/12 00:00:00+00,20:00:XX,1,1,1,1,1,28375
2019/08/12 00:00:00+00,20:00:XX,1,1,1,1,1,28376
2019/08/12 00:00:00+00,20:08:XX,1,1,1,1,1,28377
2019/08/12 00:00:00+00,20:08:XX,3,1,1,5,1,28378
2019/08/12 00:00:00+00,20:12:XX,3,2,1,3,3,28379
2019/08/12 00:00:00+00,20:30:XX,1,1,1,3,1,28380
2019/08/12 00:00:00+00,20:38:XX,1,1,1,1,1,28381
2019/08/12 00:00:00+00,20:41:XX,1,2,1,2,5,28382
2019/08/12 00:00:00+00,21:36:XX,1,2,1,5,1,28383
2019/08/12 00:00:00+00,21:40:XX,1,1,1,1,1,28384
2019/08/12 00:00:00+00,21:47:XX,3,1,1,4,4,28385
2019/08/12 00:00:00+00,21:57:XX,2,2,1,3,3,28386
2019/08/12 00:00:00+00,21:58:XX,1,2,1,4,5,28387
2019/08/12 00:00:00+00,22:23:XX,1,1,1,1,1,28388
2019/08/12 00:00:00+00,22:34:XX,1,2,1,1,1,28389
2019/08/12 00:00:00+00,22:52:XX,1,1,1,2,1,28390
2019/08/12 00:00:00+00,22:56:XX,1,1,1,1,1,28391
2019/08/12 00:00:00+00,23:00:XX,1,1,1,1,1,28392
2019/08/13 00:00:00+00,11:56:XX,1,1,1,2,1,28393
2019/08/13 00:00:00+00,12:06:XX,3,2,1,1,1,28394
2019/08/13 00:00:00+00,12:29:XX,1,2,1,2,1,28395
2019/08/13 00:00:00+00,13:35:XX,1,2,1,1,1,28396
2019/08/13 00:00:00+00,13:35:XX,1,1,1,2,1,28397
2019/08/13 00:00:00+00,13:36:XX,1,1,1,2,1,28398
2019/08/13 00:00:00+00,13:50:XX,1,1,1,1,1,28399
2019/08/13 00:00:00+00,13:52:XX,2,1,1,2,1,28400
2019/08/15 00:00:00+00,08:47:XX,1,2,1,2,1,28401
2019/08/15 00:00:00+00,08:47:XX,1,2,1,2,1,28402
2019/08/15 00:00:00+00,08:50:XX,1,1,1,2,1,28403
2019/08/15 00:00:00+00,08:50:XX,1,2,1,2,1,28404
2019/08/15 00:00:00+00,08:57:XX,1,1,1,2,1,28405
2019/08/15 00:00:00+00,09:10:XX,1,1,1,2,1,28406
2019/08/15 00:00:00+00,09:20:XX,1,2,1,2,1,28407
2019/08/15 00:00:00+00,09:29:XX,1,1,1,2,1,28408
2019/08/15 00:00:00+00,09:30:XX,1,2,1,1,1,28409
2019/08/15 00:00:00+00,09:33:XX,1,1,1,1,1,28410
2019/08/15 00:00:00+00,09:46:XX,3,2,1,3,3,28411
2019/08/15 00:00:00+00,09:52:XX,1,2,1,2,1,28412
2019/08/15 00:00:00+00,10:10:XX,1,1,1,1,1,28413
2019/08/15 00:00:00+00,10:18:XX,1,2,1,2,1,28414
2019/08/15 00:00:00+00,10:25:XX,1,2,1,1,1,28415
2019/08/15 00:00:00+00,10:30:XX,1,1,1,1,1,28416
2019/08/15 00:00:00+00,10:32:XX,3,1,1,2,1,28417
2019/08/15 00:00:00+00,11:00:XX,1,1,1,1,1,28418
2019/08/15 00:00:00+00,13:10:XX,1,1,1,2,1,28419
2019/08/15 00:00:00+00,13:22:XX,1,1,1,1,1,28420
2019/08/15 00:00:00+00,13:33:XX,1,1,1,2,1,28421
2019/08/15 00:00:00+00,13:51:XX,1,1,1,2,1,28422
2019/08/15 00:00:00+00,14:02:XX,1,1,1,2,1,28423
2019/08/15 00:00:00+00,14:10:XX,1,1,1,1,1,28424
2019/08/15 00:00:00+00,14:18:XX,1,1,1,2,1,28425
2019/08/15 00:00:00+00,14:21:XX,1,1,1,1,1,28426
2019/08/15 00:00:00+00,14:25:XX,1,2,1,1,1,28427
2019/08/15 00:00:00+00,14:32:XX,1,1,1,2,1,28428
2019/08/15 00:00:00+00,14:40:XX,1,1,1,2,1,28429
2019/08/15 00:00:00+00,14:42:XX,1,1,1,1,1,28430
2019/08/15 00:00:00+00,14:53:XX,1,2,1,2,1,28431
2019/08/15 00:00:00+00,14:56:XX,1,1,1,2,1,28432
2019/08/15 00:00:00+00,15:00:XX,1,2,1,2,1,28433
2019/08/15 00:00:00+00,15:01:XX,1,2,1,2,1,28434
2019/08/15 00:00:00+00,15:05:XX,2,1,1,2,1,28435
2019/08/15 00:00:00+00,15:10:XX,1,2,1,2,1,28436
2019/08/15 00:00:00+00,15:11:XX,1,1,1,2,1,28437
2019/08/15 00:00:00+00,15:15:XX,1,1,1,1,1,28438
2019/08/15 00:00:00+00,15:18:XX,1,1,1,2,1,28439
2019/08/15 00:00:00+00,15:19:XX,6,1,1,2,1,28440
2019/08/15 00:00:00+00,15:20:XX,1,2,1,1,1,28441
2019/08/15 00:00:00+00,15:40:XX,2,2,1,2,1,28442
2019/08/15 00:00:00+00,15:42:XX,1,1,1,2,1,28443
2019/08/15 00:00:00+00,15:57:XX,1,1,1,2,1,28444
2019/08/15 00:00:00+00,15:59:XX,1,1,1,1,1,28445
2019/08/15 00:00:00+00,16:31:XX,1,2,1,2,1,28446
2019/08/15 00:00:00+00,16:33:XX,1,2,1,2,1,28447
2019/08/15 00:00:00+00,16:46:XX,2,1,1,1,1,28448
2019/08/15 00:00:00+00,16:49:XX,2,2,1,2,1,28449
2019/08/15 00:00:00+00,17:22:XX,1,2,1,1,1,28450
2019/08/16 00:00:00+00,15:08:XX,1,1,1,3,5,28451
2019/08/16 00:00:00+00,22:48:XX,1,2,1,1,1,28452
2019/08/16 00:00:00+00,22:49:XX,2,2,1,3,3,28453
2019/08/16 00:00:00+00,22:55:XX,1,2,1,2,1,28454
2019/08/16 00:00:00+00,23:00:XX,1,2,1,1,1,28455
2019/08/16 00:00:00+00,23:14:XX,1,1,1,1,1,28456
2019/08/16 00:00:00+00,23:20:XX,4,1,1,1,1,28457
2019/08/16 00:00:00+00,23:20:XX,1,1,1,2,1,28458
2019/08/16 00:00:00+00,23:25:XX,1,2,1,3,1,28459
2019/08/16 00:00:00+00,23:26:XX,1,2,1,1,1,28460
2019/08/16 00:00:00+00,23:29:XX,3,2,1,3,5,28461
2019/08/16 00:00:00+00,23:30:XX,2,1,1,1,1,28462
2019/08/16 00:00:00+00,23:34:XX,1,1,1,1,1,28463
2019/08/16 00:00:00+00,23:34:XX,6,2,1,1,1,28464
2019/08/16 00:00:00+00,23:35:XX,2,2,1,1,1,28465
2019/08/16 00:00:00+00,23:40:XX,1,1,1,1,1,28466
2019/08/16 00:00:00+00,23:45:XX,2,2,1,1,1,28467
2019/08/16 00:00:00+00,23:45:XX,6,1,1,1,1,28468
2019/08/16 00:00:00+00,23:48:XX,1,2,1,2,1,28469
2019/08/16 00:00:00+00,23:52:XX,2,2,1,2,1,28470
2019/08/16 00:00:00+00,23:55:XX,2,1,1,1,1,28471
2019/08/17 00:00:00+00,00:10:XX,1,1,1,1,1,28472
2019/08/17 00:00:00+00,00:10:XX,1,1,1,1,1,28473
2019/08/17 00:00:00+00,00:20:XX,1,2,1,1,1,28474
2019/08/17 00:00:00+00,00:20:XX,2,1,1,1,1,28475
2019/08/17 00:00:00+00,00:25:XX,1,1,1,1,1,28476
2019/08/17 00:00:00+00,00:36:XX,4,1,1,3,1,28477
2019/08/17 00:00:00+00,00:36:XX,1,1,1,1,1,28478
2019/08/17 00:00:00+00,00:40:XX,2,2,1,1,1,28479
2019/08/17 00:00:00+00,00:40:XX,1,1,1,5,1,28480
2019/08/17 00:00:00+00,00:44:XX,2,1,1,1,1,28481
2019/08/17 00:00:00+00,00:45:XX,6,1,1,1,1,28482
2019/08/15 00:00:00+00,17:33:XX,1,1,1,1,1,28483
2019/08/17 00:00:00+00,00:50:XX,1,2,1,1,1,28484
2019/08/17 00:00:00+00,00:51:XX,1,1,1,1,1,28485
2019/08/17 00:00:00+00,00:55:XX,1,1,1,1,1,28486
2019/08/17 00:00:00+00,01:01:XX,1,2,1,1,1,28487
2019/08/16 00:00:00+00,10:38:XX,1,1,1,2,1,28488
2019/08/15 00:00:00+00,17:45:XX,1,1,1,5,1,28489
2019/08/15 00:00:00+00,00:20:XX,4,1,1,1,1,28490
2019/08/16 00:00:00+00,08:07:XX,1,2,1,1,1,28491
2019/08/17 00:00:00+00,01:16:XX,1,2,1,1,1,28492
2019/08/16 00:00:00+00,10:40:XX,1,1,1,1,1,28493
2019/08/15 00:00:00+00,18:02:XX,3,1,1,1,1,28494
2019/08/15 00:00:00+00,00:30:XX,1,1,1,1,1,28495
2019/08/16 00:00:00+00,15:18:XX,1,2,1,2,1,28496
2019/08/16 00:00:00+00,08:10:XX,1,1,1,2,1,28497
2019/08/17 00:00:00+00,01:19:XX,1,2,1,1,1,28498
2019/08/16 00:00:00+00,10:41:XX,1,1,1,2,1,28499
2019/08/15 00:00:00+00,18:07:XX,1,1,1,2,1,28500
2019/08/15 00:00:00+00,00:43:XX,1,1,1,4,5,28501
2019/08/16 00:00:00+00,15:20:XX,1,1,1,2,1,28502
2019/08/16 00:00:00+00,08:13:XX,1,2,1,1,1,28503
2019/08/17 00:00:00+00,01:20:XX,6,1,1,1,1,28504
2019/08/16 00:00:00+00,10:50:XX,1,1,1,2,1,28505
2019/08/15 00:00:00+00,18:12:XX,1,1,1,1,1,28506
2019/08/15 00:00:00+00,00:54:XX,1,1,1,1,1,28507
2019/08/16 00:00:00+00,15:21:XX,1,1,1,2,1,28508
2019/08/16 00:00:00+00,08:25:XX,1,1,1,2,1,28509
2019/08/17 00:00:00+00,01:25:XX,6,1,1,1,1,28510
2019/08/16 00:00:00+00,10:51:XX,1,2,1,2,1,28511
2019/08/15 00:00:00+00,18:26:XX,1,2,1,1,1,28512
2019/08/15 00:00:00+00,01:03:XX,1,2,1,2,4,28513
2019/08/16 00:00:00+00,15:35:XX,3,1,1,2,1,28514
2019/08/16 00:00:00+00,08:26:XX,6,1,1,1,1,28515
2019/08/17 00:00:00+00,01:35:XX,2,1,1,1,1,28516
2019/08/16 00:00:00+00,10:55:XX,2,1,1,1,1,28517
2019/08/15 00:00:00+00,20:11:XX,1,1,1,1,1,28518
2019/08/15 00:00:00+00,01:26:XX,1,2,1,4,4,28519
2019/08/16 00:00:00+00,15:40:XX,3,1,1,2,1,28520
2019/08/16 00:00:00+00,08:30:XX,2,2,1,2,1,28521
2019/08/17 00:00:00+00,01:42:XX,1,1,2,4,1,28522
2019/08/16 00:00:00+00,11:00:XX,1,2,1,2,1,28523
2019/08/15 00:00:00+00,20:13:XX,3,1,1,1,1,28524
2019/08/15 00:00:00+00,01:39:XX,1,2,1,1,1,28525
2019/08/16 00:00:00+00,15:50:XX,1,2,1,1,1,28526
2019/08/16 00:00:00+00,08:35:XX,1,2,1,1,1,28527
2019/08/17 00:00:00+00,01:50:XX,1,1,1,1,1,28528
2019/08/16 00:00:00+00,11:00:XX,1,1,1,2,1,28529
2019/08/15 00:00:00+00,20:50:XX,1,2,1,1,1,28530
2019/08/15 00:00:00+00,01:45:XX,1,2,1,1,1,28531
2019/08/16 00:00:00+00,16:00:XX,1,1,1,1,1,28532
2019/08/16 00:00:00+00,08:36:XX,1,2,1,2,1,28533
2019/08/17 00:00:00+00,02:00:XX,1,1,1,5,1,28534
2019/08/16 00:00:00+00,11:02:XX,5,1,1,1,1,28535
2019/08/15 00:00:00+00,21:10:XX,1,1,1,1,1,28536
2019/08/15 00:00:00+00,02:10:XX,2,1,1,1,1,28537
2019/08/15 00:00:00+00,02:32:XX,1,1,1,1,1,28538
2019/08/15 00:00:00+00,02:47:XX,3,2,1,2,1,28539
2019/08/15 00:00:00+00,02:48:XX,1,1,1,1,1,28540
2019/08/15 00:00:00+00,02:50:XX,1,2,1,1,1,28541
2019/08/15 00:00:00+00,05:38:XX,1,2,1,1,1,28542
2019/08/15 00:00:00+00,06:04:XX,1,2,1,1,1,28543
2019/08/15 00:00:00+00,06:11:XX,1,2,1,1,1,28544
2019/08/15 00:00:00+00,06:15:XX,1,1,1,1,1,28545
2019/08/15 00:00:00+00,06:20:XX,1,2,1,1,1,28546
2019/08/15 00:00:00+00,06:26:XX,1,2,3,5,1,28547
2019/08/15 00:00:00+00,06:30:XX,1,2,1,1,1,28548
2019/08/15 00:00:00+00,07:00:XX,1,1,1,2,1,28549
2019/08/15 00:00:00+00,07:13:XX,3,2,1,2,1,28550
2019/08/15 00:00:00+00,07:15:XX,1,1,1,2,1,28551
2019/08/15 00:00:00+00,07:23:XX,2,2,1,2,1,28552
2019/08/15 00:00:00+00,07:25:XX,1,1,1,5,1,28553
2019/08/15 00:00:00+00,07:30:XX,1,2,1,2,1,28554
2019/08/15 00:00:00+00,07:32:XX,1,1,1,2,1,28555
2019/08/15 00:00:00+00,07:33:XX,1,2,1,2,1,28556
2019/08/15 00:00:00+00,07:40:XX,1,2,1,2,1,28557
2019/08/15 00:00:00+00,07:44:XX,1,2,1,2,1,28558
2019/08/15 00:00:00+00,07:53:XX,2,1,1,1,1,28559
2019/08/15 00:00:00+00,07:55:XX,1,1,1,2,1,28560
2019/08/15 00:00:00+00,08:00:XX,1,2,1,1,1,28561
2019/08/15 00:00:00+00,08:02:XX,1,2,1,2,1,28562
2019/08/15 00:00:00+00,08:05:XX,1,1,1,2,1,28563
2019/08/15 00:00:00+00,08:05:XX,1,1,1,2,1,28564
2019/08/15 00:00:00+00,08:09:XX,1,1,1,2,1,28565
2019/08/15 00:00:00+00,08:10:XX,1,1,1,2,1,28566
2019/08/15 00:00:00+00,08:13:XX,2,2,1,2,1,28567
2019/08/15 00:00:00+00,08:18:XX,1,1,1,2,1,28568
2019/08/15 00:00:00+00,08:20:XX,1,2,1,2,1,28569
2019/08/15 00:00:00+00,08:20:XX,1,1,1,2,1,28570
2019/08/15 00:00:00+00,08:25:XX,1,1,1,2,1,28571
2019/08/15 00:00:00+00,08:35:XX,1,2,1,2,1,28572
2019/08/15 00:00:00+00,08:35:XX,1,2,1,1,1,28573
2019/08/15 00:00:00+00,08:35:XX,1,2,1,1,1,28574
2019/08/15 00:00:00+00,08:35:XX,1,1,1,1,1,28575
2019/08/15 00:00:00+00,08:41:XX,1,1,1,2,1,28576
2019/08/15 00:00:00+00,08:41:XX,1,1,1,2,1,28577
2019/08/15 00:00:00+00,08:45:XX,1,2,1,2,1,28578
2019/08/17 00:00:00+00,02:27:XX,1,1,1,3,1,28579
2019/08/17 00:00:00+00,02:14:XX,3,2,1,1,1,28580
2019/08/16 00:00:00+00,16:03:XX,1,2,1,2,1,28581
2019/08/17 00:00:00+00,02:48:XX,1,1,1,1,1,28582
2019/08/17 00:00:00+00,02:15:XX,1,1,1,1,1,28583
2019/08/16 00:00:00+00,08:36:XX,1,1,1,2,1,28584
2019/08/16 00:00:00+00,16:45:XX,2,2,1,2,1,28585
2019/08/16 00:00:00+00,11:03:XX,1,1,1,2,1,28586
2019/08/15 00:00:00+00,21:20:XX,1,1,1,1,1,28587
2019/08/17 00:00:00+00,03:20:XX,3,1,1,5,1,28588
2019/08/17 00:00:00+00,02:15:XX,1,1,1,1,1,28589
2019/08/16 00:00:00+00,08:39:XX,1,2,1,2,1,28590
2019/08/16 00:00:00+00,16:58:XX,1,1,1,2,1,28591
2019/08/16 00:00:00+00,11:06:XX,1,1,1,1,1,28592
2019/08/15 00:00:00+00,21:42:XX,1,2,2,4,1,28593
2019/08/17 00:00:00+00,07:37:XX,1,1,1,1,1,28594
2019/08/17 00:00:00+00,02:18:XX,1,1,1,2,1,28595
2019/08/16 00:00:00+00,08:40:XX,1,2,1,2,1,28596
2019/08/16 00:00:00+00,18:00:XX,1,1,1,1,1,28597
2019/08/16 00:00:00+00,11:12:XX,1,1,1,2,1,28598
2019/08/15 00:00:00+00,21:55:XX,1,1,1,1,1,28599
2019/08/17 00:00:00+00,07:46:XX,2,2,1,1,1,28600
2019/08/17 00:00:00+00,02:19:XX,3,1,1,3,1,28601
2019/08/16 00:00:00+00,08:41:XX,4,2,1,2,1,28602
2019/08/16 00:00:00+00,18:21:XX,1,2,1,2,1,28603
2019/08/16 00:00:00+00,11:15:XX,1,2,1,5,1,28604
2019/08/15 00:00:00+00,22:35:XX,3,2,1,1,1,28605
2019/08/17 00:00:00+00,08:00:XX,1,2,1,5,1,28606
2019/08/17 00:00:00+00,02:20:XX,1,2,1,1,1,28607
2019/08/16 00:00:00+00,08:44:XX,1,1,1,2,1,28608
2019/08/16 00:00:00+00,19:00:XX,1,1,1,3,1,28609
2019/08/16 00:00:00+00,11:18:XX,4,1,1,1,1,28610
2019/08/15 00:00:00+00,23:25:XX,3,1,1,2,1,28611
2019/08/17 00:00:00+00,08:20:XX,1,2,1,2,1,28612
2019/08/17 00:00:00+00,02:22:XX,1,2,1,3,5,28613
2019/08/16 00:00:00+00,08:45:XX,1,1,1,1,1,28614
2019/08/16 00:00:00+00,19:19:XX,3,1,1,2,1,28615
2019/08/16 00:00:00+00,11:20:XX,1,2,1,2,1,28616
2019/08/15 00:00:00+00,: :XX,6,1,1,1,1,28617
2019/08/17 00:00:00+00,08:50:XX,1,2,1,5,1,28618
2019/08/16 00:00:00+00,08:45:XX,4,1,1,1,1,28619
2019/08/16 00:00:00+00,20:10:XX,2,1,1,3,1,28620
2019/08/16 00:00:00+00,11:20:XX,1,2,1,3,5,28621
2019/08/16 00:00:00+00,00:01:XX,1,1,1,3,1,28622
2019/08/17 00:00:00+00,09:00:XX,1,2,1,2,1,28623
2019/08/16 00:00:00+00,08:45:XX,1,2,1,2,1,28624
2019/08/16 00:00:00+00,20:19:XX,1,1,1,1,1,28625
2019/08/16 00:00:00+00,11:23:XX,1,2,1,2,1,28626
2019/08/16 00:00:00+00,00:26:XX,1,2,1,3,1,28627
2019/08/17 00:00:00+00,09:01:XX,1,2,1,1,1,28628
2019/08/16 00:00:00+00,08:48:XX,1,2,1,2,1,28629
2019/08/16 00:00:00+00,20:33:XX,1,1,1,1,1,28630
2019/08/16 00:00:00+00,11:24:XX,1,1,1,2,1,28631
2019/08/16 00:00:00+00,01:05:XX,2,1,1,5,1,28632
2019/08/17 00:00:00+00,09:25:XX,1,2,1,2,1,28633
2019/08/16 00:00:00+00,08:50:XX,1,2,1,2,1,28634
2019/08/16 00:00:00+00,20:42:XX,1,1,1,2,1,28635
2019/08/16 00:00:00+00,11:25:XX,1,2,1,1,1,28636
2019/08/16 00:00:00+00,01:19:XX,1,2,1,2,1,28637
2019/08/17 00:00:00+00,09:35:XX,1,2,1,1,1,28638
2019/08/16 00:00:00+00,08:54:XX,1,1,1,2,1,28639
2019/08/16 00:00:00+00,20:43:XX,1,1,1,1,1,28640
2019/08/16 00:00:00+00,11:34:XX,1,1,1,2,1,28641
2019/08/16 00:00:00+00,01:25:XX,4,2,1,1,1,28642
2019/08/17 00:00:00+00,09:57:XX,1,2,1,1,1,28643
2019/08/16 00:00:00+00,08:55:XX,1,2,1,1,1,28644
2019/08/16 00:00:00+00,08:56:XX,1,2,1,1,1,28645
2019/08/16 00:00:00+00,08:58:XX,1,1,1,2,1,28646
2019/08/16 00:00:00+00,09:00:XX,3,2,1,1,1,28647
2019/08/16 00:00:00+00,09:05:XX,2,2,1,1,1,28648
2019/08/16 00:00:00+00,09:08:XX,1,1,1,2,1,28649
2019/08/16 00:00:00+00,09:11:XX,1,1,1,1,1,28650
2019/08/16 00:00:00+00,09:14:XX,1,1,1,2,1,28651
2019/08/16 00:00:00+00,09:18:XX,1,2,1,2,1,28652
2019/08/16 00:00:00+00,09:21:XX,1,2,1,1,1,28653
2019/08/16 00:00:00+00,09:25:XX,1,1,1,2,1,28654
2019/08/16 00:00:00+00,09:33:XX,1,2,1,2,1,28655
2019/08/16 00:00:00+00,09:36:XX,1,2,1,1,1,28656
2019/08/16 00:00:00+00,09:39:XX,1,2,1,2,1,28657
2019/08/16 00:00:00+00,09:42:XX,1,2,1,1,1,28658
2019/08/16 00:00:00+00,09:43:XX,1,1,1,2,1,28659
2019/08/16 00:00:00+00,09:45:XX,1,2,1,2,1,28660
2019/08/16 00:00:00+00,09:50:XX,1,2,1,2,1,28661
2019/08/16 00:00:00+00,09:53:XX,3,2,1,2,1,28662
2019/08/16 00:00:00+00,09:56:XX,1,1,1,2,1,28663
2019/08/16 00:00:00+00,09:58:XX,1,1,1,3,1,28664
2019/08/16 00:00:00+00,09:59:XX,2,2,1,1,1,28665
2019/08/16 00:00:00+00,10:00:XX,3,1,1,2,1,28666
2019/08/16 00:00:00+00,10:03:XX,1,1,1,1,1,28667
2019/08/16 00:00:00+00,10:04:XX,1,2,1,2,1,28668
2019/08/16 00:00:00+00,10:10:XX,1,1,1,1,1,28669
2019/08/16 00:00:00+00,10:13:XX,1,1,1,2,1,28670
2019/08/16 00:00:00+00,10:15:XX,1,2,1,2,1,28671
2019/08/16 00:00:00+00,10:24:XX,1,2,1,2,1,28672
2019/08/16 00:00:00+00,10:30:XX,1,1,1,1,1,28673
2019/08/16 00:00:00+00,10:30:XX,1,2,1,1,1,28674
2019/08/16 00:00:00+00,20:45:XX,1,1,1,1,1,28675
2019/08/16 00:00:00+00,20:46:XX,1,2,1,1,1,28676
2019/08/16 00:00:00+00,20:53:XX,1,2,1,1,1,28677
2019/08/16 00:00:00+00,20:57:XX,1,2,1,1,1,28678
2019/08/16 00:00:00+00,21:13:XX,2,1,1,2,1,28679
2019/08/16 00:00:00+00,21:13:XX,1,2,1,5,1,28680
