DATE,TIME,RACE,SEX,REASON,OUTCOME,SEARCH,FID
2017/06/09 00:00:00+00,17:40:XX,1,2,1,2,1,24060
2017/06/08 00:00:00+00,15:20:XX,2,2,1,2,1,24061
2017/06/09 00:00:00+00,10:21:XX,1,1,1,1,1,24062
2017/06/09 00:00:00+00,18:03:XX,1,1,1,1,1,24063
2017/06/08 00:00:00+00,15:20:XX,1,1,1,2,1,24064
2017/06/09 00:00:00+00,10:22:XX,1,2,1,1,1,24065
2017/06/09 00:00:00+00,18:25:XX,1,1,1,1,1,24066
2017/06/08 00:00:00+00,15:28:XX,1,1,1,2,1,24067
2017/06/09 00:00:00+00,10:26:XX,1,1,1,2,1,24068
2017/06/09 00:00:00+00,18:55:XX,1,2,1,2,1,24069
2017/06/08 00:00:00+00,15:30:XX,1,1,1,1,1,24070
2017/06/09 00:00:00+00,10:35:XX,2,2,1,1,1,24071
2017/06/09 00:00:00+00,19:20:XX,1,2,1,2,1,24072
2017/06/08 00:00:00+00,15:30:XX,1,2,1,5,1,24073
2017/06/09 00:00:00+00,10:37:XX,1,1,1,1,1,24074
2017/06/09 00:00:00+00,19:38:XX,4,2,1,2,1,24075
2017/06/08 00:00:00+00,15:35:XX,1,2,1,1,1,24076
2017/06/09 00:00:00+00,10:38:XX,1,1,1,2,1,24077
2017/06/09 00:00:00+00,19:40:XX,2,1,1,2,1,24078
2017/06/08 00:00:00+00,15:37:XX,1,1,1,1,1,24079
2017/06/09 00:00:00+00,10:42:XX,1,2,1,2,1,24080
2017/06/09 00:00:00+00,20:57:XX,1,1,1,2,1,24081
2017/06/08 00:00:00+00,15:38:XX,6,1,1,1,1,24082
2017/06/09 00:00:00+00,10:44:XX,1,2,1,1,1,24083
2017/06/09 00:00:00+00,21:22:XX,1,1,1,1,1,24084
2017/06/08 00:00:00+00,15:40:XX,6,2,1,1,1,24085
2017/06/09 00:00:00+00,10:45:XX,1,2,1,1,1,24086
2017/06/09 00:00:00+00,21:50:XX,1,1,1,1,1,24087
2017/06/08 00:00:00+00,15:40:XX,1,1,1,2,1,24088
2017/06/09 00:00:00+00,10:47:XX,1,1,1,1,1,24089
2017/06/09 00:00:00+00,22:03:XX,2,1,1,4,5,24090
2017/06/08 00:00:00+00,15:46:XX,4,1,1,2,1,24091
2017/06/09 00:00:00+00,10:51:XX,1,2,1,2,1,24092
2017/06/09 00:00:00+00,22:07:XX,1,2,1,1,1,24093
2017/06/08 00:00:00+00,15:52:XX,2,1,1,5,1,24094
2017/06/09 00:00:00+00,10:56:XX,1,1,1,1,1,24095
2017/06/09 00:00:00+00,22:13:XX,1,1,1,1,1,24096
2017/06/08 00:00:00+00,16:00:XX,2,2,1,2,1,24097
2017/06/09 00:00:00+00,10:59:XX,1,2,1,2,1,24098
2017/06/09 00:00:00+00,22:15:XX,1,2,1,1,1,24099
2017/06/08 00:00:00+00,16:13:XX,1,1,1,2,1,24100
2017/06/09 00:00:00+00,11:00:XX,1,1,1,2,1,24101
2017/06/09 00:00:00+00,22:22:XX,1,1,1,2,1,24102
2017/06/08 00:00:00+00,16:30:XX,1,2,1,2,1,24103
2017/06/09 00:00:00+00,11:00:XX,1,2,1,2,1,24104
2017/06/09 00:00:00+00,22:35:XX,1,2,1,2,1,24105
2017/06/08 00:00:00+00,16:42:XX,1,2,1,1,1,24106
2017/06/09 00:00:00+00,11:03:XX,1,2,1,2,1,24107
2017/06/09 00:00:00+00,22:35:XX,1,2,1,5,1,24108
2017/06/08 00:00:00+00,17:00:XX,1,2,1,1,1,24109
2017/06/09 00:00:00+00,11:08:XX,1,2,1,2,1,24110
2017/06/09 00:00:00+00,22:35:XX,1,1,1,5,1,24111
2017/06/08 00:00:00+00,17:43:XX,2,2,1,3,1,24112
2017/06/09 00:00:00+00,11:17:XX,2,1,1,2,1,24113
2017/06/09 00:00:00+00,22:37:XX,2,1,1,1,1,24114
2017/06/08 00:00:00+00,18:09:XX,1,1,1,2,1,24115
2017/06/09 00:00:00+00,11:54:XX,1,1,1,2,1,24116
2017/06/09 00:00:00+00,12:36:XX,1,2,1,1,1,24117
2017/06/09 00:00:00+00,12:46:XX,3,1,1,1,1,24118
2017/06/09 00:00:00+00,12:53:XX,1,1,1,1,1,24119
2017/06/09 00:00:00+00,13:00:XX,1,2,1,2,1,24120
2017/06/09 00:00:00+00,13:01:XX,1,1,1,1,1,24121
2017/06/09 00:00:00+00,13:02:XX,1,2,1,2,1,24122
2017/06/09 00:00:00+00,13:15:XX,6,1,1,1,1,24123
2017/06/09 00:00:00+00,13:20:XX,1,2,1,1,1,24124
2017/06/09 00:00:00+00,13:37:XX,1,2,1,2,1,24125
2017/06/09 00:00:00+00,13:40:XX,1,2,1,1,1,24126
2017/06/09 00:00:00+00,13:47:XX,1,2,1,2,1,24127
2017/06/09 00:00:00+00,14:00:XX,1,1,1,1,1,24128
2017/06/09 00:00:00+00,14:13:XX,1,1,1,1,1,24129
2017/06/09 00:00:00+00,14:15:XX,4,2,1,2,1,24130
2017/06/09 00:00:00+00,15:00:XX,1,1,1,1,1,24131
2017/06/09 00:00:00+00,15:05:XX,3,1,1,2,1,24132
2017/06/09 00:00:00+00,15:07:XX,1,2,1,4,1,24133
2017/06/09 00:00:00+00,15:35:XX,1,1,2,4,2,24134
2017/06/09 00:00:00+00,16:00:XX,2,1,1,2,1,24135
2017/06/09 00:00:00+00,16:12:XX,1,1,2,4,5,24136
2017/06/09 00:00:00+00,16:22:XX,6,1,1,1,1,24137
2017/06/09 00:00:00+00,16:30:XX,1,1,1,1,1,24138
2017/06/09 00:00:00+00,16:30:XX,1,1,1,1,1,24139
2017/06/09 00:00:00+00,16:40:XX,1,2,2,4,1,24140
2017/06/09 00:00:00+00,16:45:XX,1,2,1,2,1,24141
2017/06/09 00:00:00+00,16:47:XX,1,1,1,1,1,24142
2017/06/09 00:00:00+00,17:00:XX,3,2,1,5,1,24143
2017/06/09 00:00:00+00,22:45:XX,2,1,1,2,1,24144
2017/06/09 00:00:00+00,23:01:XX,1,2,1,1,1,24145
2017/06/09 00:00:00+00,23:10:XX,3,1,1,2,1,24146
2017/06/08 00:00:00+00,18:27:XX,2,1,1,1,1,24147
2017/06/09 00:00:00+00,23:14:XX,1,2,1,1,1,24148
2017/06/08 00:00:00+00,18:49:XX,1,1,1,2,1,24149
2017/06/09 00:00:00+00,23:15:XX,3,1,1,1,1,24150
2017/06/08 00:00:00+00,18:50:XX,1,2,1,1,1,24151
2017/06/09 00:00:00+00,23:25:XX,1,1,1,2,1,24152
2017/06/08 00:00:00+00,19:00:XX,1,2,1,1,1,24153
2017/06/09 00:00:00+00,23:27:XX,1,1,1,1,1,24154
2017/06/08 00:00:00+00,19:07:XX,1,1,1,2,1,24155
2017/06/09 00:00:00+00,23:27:XX,2,2,1,1,1,24156
2017/06/08 00:00:00+00,19:09:XX,1,2,1,1,1,24157
2017/06/09 00:00:00+00,23:40:XX,3,1,1,2,1,24158
2017/06/08 00:00:00+00,19:10:XX,1,1,1,1,1,24159
2017/06/09 00:00:00+00,23:44:XX,1,2,1,1,1,24160
2017/06/08 00:00:00+00,19:32:XX,1,2,1,1,1,24161
2017/06/09 00:00:00+00,23:46:XX,1,1,1,2,1,24162
2017/06/08 00:00:00+00,19:49:XX,1,2,1,2,1,24163
2017/06/09 00:00:00+00,23:50:XX,2,1,1,2,1,24164
2017/06/08 00:00:00+00,20:02:XX,1,1,1,5,1,24165
2017/06/09 00:00:00+00,23:50:XX,1,1,1,1,1,24166
2017/06/08 00:00:00+00,20:06:XX,1,2,1,1,1,24167
2017/06/09 00:00:00+00,23:50:XX,1,1,3,2,1,24168
2017/06/08 00:00:00+00,20:06:XX,1,2,1,1,1,24169
2017/06/09 00:00:00+00,23:56:XX,1,2,1,1,1,24170
2017/06/08 00:00:00+00,20:18:XX,1,1,1,2,1,24171
2017/06/09 00:00:00+00,23:58:XX,1,1,1,1,1,24172
2017/06/08 00:00:00+00,20:55:XX,2,1,1,1,1,24173
2017/06/09 00:00:00+00,: :XX,1,1,1,1,1,24174
2017/06/08 00:00:00+00,21:02:XX,1,1,1,1,1,24175
2017/06/10 00:00:00+00,00:03:XX,1,2,1,1,1,24176
2017/06/08 00:00:00+00,21:10:XX,6,2,1,1,1,24177
2017/06/10 00:00:00+00,00:03:XX,2,2,1,3,1,24178
2017/06/08 00:00:00+00,21:18:XX,4,1,1,1,1,24179
2017/06/10 00:00:00+00,00:06:XX,1,1,1,3,1,24180
2017/06/08 00:00:00+00,21:37:XX,1,1,1,1,1,24181
2017/06/10 00:00:00+00,00:07:XX,1,2,1,1,1,24182
2017/06/08 00:00:00+00,21:50:XX,1,2,1,1,1,24183
2017/06/10 00:00:00+00,00:16:XX,1,1,1,5,1,24184
2017/06/08 00:00:00+00,22:04:XX,1,2,1,2,1,24185
2017/06/10 00:00:00+00,00:18:XX,1,1,1,2,1,24186
2017/06/08 00:00:00+00,22:18:XX,3,1,1,5,1,24187
2017/06/10 00:00:00+00,00:20:XX,1,1,1,1,1,24188
2017/06/08 00:00:00+00,22:21:XX,1,2,1,1,1,24189
2017/06/10 00:00:00+00,00:20:XX,1,1,1,1,1,24190
2017/06/08 00:00:00+00,22:21:XX,6,2,1,2,1,24191
2017/06/10 00:00:00+00,00:24:XX,3,2,2,3,3,24192
2017/06/08 00:00:00+00,22:22:XX,1,1,1,1,1,24193
2017/06/10 00:00:00+00,00:24:XX,4,1,1,1,1,24194
2017/06/08 00:00:00+00,22:57:XX,1,1,1,1,1,24195
2017/06/10 00:00:00+00,00:25:XX,1,1,1,1,1,24196
2017/06/08 00:00:00+00,23:00:XX,1,1,1,5,1,24197
2017/06/10 00:00:00+00,00:28:XX,1,2,1,5,1,24198
2017/06/08 00:00:00+00,23:20:XX,1,2,1,2,1,24199
2017/06/08 00:00:00+00,23:20:XX,4,1,1,5,1,24200
2017/06/10 00:00:00+00,00:29:XX,1,2,1,2,1,24201
2017/06/10 00:00:00+00,00:30:XX,1,1,1,5,1,24202
2017/06/10 00:00:00+00,00:30:XX,1,1,1,5,1,24203
2017/06/10 00:00:00+00,00:31:XX,2,1,1,1,1,24204
2017/06/10 00:00:00+00,00:35:XX,1,2,2,4,1,24205
2017/06/10 00:00:00+00,00:35:XX,1,1,1,5,1,24206
2017/06/10 00:00:00+00,00:35:XX,4,1,1,1,1,24207
2017/06/10 00:00:00+00,00:37:XX,2,1,1,1,1,24208
2017/06/10 00:00:00+00,00:39:XX,3,1,1,5,1,24209
2017/06/10 00:00:00+00,00:44:XX,1,2,1,1,1,24210
2017/06/10 00:00:00+00,00:48:XX,1,1,1,3,5,24211
2017/06/10 00:00:00+00,00:52:XX,1,2,1,3,5,24212
2017/06/10 00:00:00+00,00:52:XX,4,1,1,2,1,24213
2017/06/10 00:00:00+00,00:55:XX,3,2,1,1,1,24214
2017/06/10 00:00:00+00,00:55:XX,1,1,1,2,3,24215
2017/06/10 00:00:00+00,00:59:XX,1,1,1,2,1,24216
2017/06/10 00:00:00+00,01:00:XX,1,1,1,2,4,24217
2017/06/10 00:00:00+00,01:06:XX,2,1,1,2,1,24218
2017/06/10 00:00:00+00,01:10:XX,2,2,1,1,1,24219
2017/06/10 00:00:00+00,01:10:XX,1,2,1,4,4,24220
2017/06/10 00:00:00+00,01:18:XX,2,2,1,1,1,24221
2017/06/08 00:00:00+00,23:27:XX,6,1,1,3,1,24222
2017/06/10 00:00:00+00,01:39:XX,3,1,1,3,1,24223
2017/06/10 00:00:00+00,01:43:XX,1,1,1,1,1,24224
2017/06/10 00:00:00+00,01:57:XX,1,1,1,3,5,24225
2017/06/10 00:00:00+00,02:00:XX,2,1,1,1,1,24226
2017/06/10 00:00:00+00,02:00:XX,1,1,1,1,1,24227
2017/06/10 00:00:00+00,02:26:XX,6,1,1,1,1,24228
2017/06/10 00:00:00+00,02:33:XX,1,1,3,2,1,24229
2017/06/10 00:00:00+00,03:37:XX,1,1,1,3,1,24230
2017/06/10 00:00:00+00,03:57:XX,1,1,1,1,1,24231
2017/06/10 00:00:00+00,05:08:XX,1,1,1,5,1,24232
2017/06/10 00:00:00+00,07:18:XX,1,2,1,1,1,24233
2017/06/10 00:00:00+00,07:28:XX,1,2,1,1,1,24234
2017/06/10 00:00:00+00,07:35:XX,1,2,1,2,1,24235
2017/06/10 00:00:00+00,07:57:XX,1,1,1,1,1,24236
2017/06/10 00:00:00+00,08:14:XX,1,2,1,1,1,24237
2017/06/10 00:00:00+00,08:15:XX,1,2,1,1,1,24238
2017/06/10 00:00:00+00,08:29:XX,1,1,1,1,1,24239
2017/06/10 00:00:00+00,08:30:XX,1,2,1,1,1,24240
2017/06/10 00:00:00+00,08:46:XX,1,2,1,1,1,24241
2017/06/10 00:00:00+00,08:59:XX,1,2,1,1,1,24242
2017/06/10 00:00:00+00,09:00:XX,1,2,1,1,1,24243
2017/06/10 00:00:00+00,09:00:XX,3,1,1,3,3,24244
2017/06/10 00:00:00+00,09:15:XX,1,1,1,2,1,24245
2017/06/10 00:00:00+00,09:55:XX,1,2,1,2,1,24246
2017/06/10 00:00:00+00,11:40:XX,1,1,1,2,1,24247
2017/06/10 00:00:00+00,11:43:XX,1,2,1,2,1,24248
2017/06/10 00:00:00+00,11:55:XX,1,1,1,1,1,24249
2017/06/10 00:00:00+00,12:20:XX,1,1,1,2,1,24250
2017/06/10 00:00:00+00,12:29:XX,3,1,1,1,1,24251
2017/06/08 00:00:00+00,23:28:XX,1,2,1,1,1,24252
2017/06/08 00:00:00+00,23:33:XX,2,1,1,1,1,24253
2017/06/08 00:00:00+00,23:45:XX,1,2,1,1,1,24254
2017/06/08 00:00:00+00,23:50:XX,1,1,1,1,1,24255
2017/06/08 00:00:00+00,23:55:XX,1,1,1,1,1,24256
2017/06/08 00:00:00+00,23:55:XX,1,2,1,1,1,24257
2017/06/08 00:00:00+00,23:56:XX,1,1,1,2,1,24258
2017/06/08 00:00:00+00,23:57:XX,1,2,2,4,1,24259
2017/06/09 00:00:00+00,00:02:XX,1,1,1,3,5,24260
2017/06/09 00:00:00+00,00:02:XX,1,2,1,1,5,24261
2017/06/09 00:00:00+00,00:05:XX,3,1,1,1,1,24262
2017/06/09 00:00:00+00,00:17:XX,1,1,1,1,1,24263
2017/06/09 00:00:00+00,00:22:XX,1,1,1,1,1,24264
2017/06/09 00:00:00+00,00:23:XX,1,1,1,1,4,24265
2017/06/09 00:00:00+00,00:27:XX,1,1,1,3,1,24266
2017/06/09 00:00:00+00,00:29:XX,1,1,1,1,1,24267
2017/06/09 00:00:00+00,00:30:XX,3,1,1,1,1,24268
2017/06/09 00:00:00+00,00:33:XX,1,1,1,5,1,24269
2017/06/09 00:00:00+00,00:41:XX,1,1,1,1,1,24270
2017/06/09 00:00:00+00,00:45:XX,6,2,1,1,1,24271
2017/06/09 00:00:00+00,00:53:XX,1,1,1,2,1,24272
2017/06/09 00:00:00+00,00:56:XX,1,1,1,1,1,24273
2017/06/09 00:00:00+00,01:10:XX,1,1,1,1,1,24274
2017/06/09 00:00:00+00,01:20:XX,1,1,1,1,1,24275
2017/06/09 00:00:00+00,01:23:XX,1,1,1,3,5,24276
2017/06/09 00:00:00+00,01:23:XX,3,1,1,1,1,24277
2017/06/09 00:00:00+00,01:32:XX,1,1,1,1,1,24278
2017/06/09 00:00:00+00,01:50:XX,1,1,1,4,1,24279
2017/06/09 00:00:00+00,01:55:XX,1,2,1,1,1,24280
2017/06/09 00:00:00+00,02:20:XX,1,1,1,3,1,24281
2017/06/09 00:00:00+00,02:20:XX,6,1,1,1,1,24282
2017/06/09 00:00:00+00,02:27:XX,1,1,1,4,5,24283
2017/06/09 00:00:00+00,02:39:XX,6,1,1,1,1,24284
2017/06/09 00:00:00+00,02:47:XX,1,2,1,2,1,24285
2017/06/09 00:00:00+00,03:00:XX,3,2,1,1,1,24286
2017/06/09 00:00:00+00,03:11:XX,1,1,1,4,1,24287
2017/06/09 00:00:00+00,03:22:XX,3,1,1,1,1,24288
2017/06/09 00:00:00+00,03:40:XX,1,1,1,1,1,24289
2017/06/09 00:00:00+00,03:51:XX,3,1,1,2,4,24290
2017/06/09 00:00:00+00,03:55:XX,1,1,1,1,1,24291
2017/06/09 00:00:00+00,03:58:XX,1,2,1,1,1,24292
2017/06/09 00:00:00+00,04:08:XX,1,1,1,1,1,24293
2017/06/09 00:00:00+00,05:31:XX,3,2,1,1,1,24294
2017/06/09 00:00:00+00,05:54:XX,2,1,1,2,1,24295
2017/06/09 00:00:00+00,05:58:XX,2,1,1,1,1,24296
2017/06/09 00:00:00+00,06:25:XX,1,1,1,1,1,24297
2017/06/09 00:00:00+00,06:40:XX,1,1,1,1,1,24298
2017/06/09 00:00:00+00,06:54:XX,1,2,1,2,1,24299
2017/06/09 00:00:00+00,07:01:XX,1,1,1,2,1,24300
2017/06/09 00:00:00+00,07:09:XX,1,2,1,2,1,24301
2017/06/09 00:00:00+00,07:19:XX,1,1,1,2,1,24302
2017/06/09 00:00:00+00,07:30:XX,1,1,1,1,1,24303
2017/06/09 00:00:00+00,07:30:XX,1,2,1,2,1,24304
2017/06/09 00:00:00+00,07:41:XX,1,2,1,1,1,24305
2017/06/09 00:00:00+00,07:47:XX,1,1,1,2,1,24306
2017/06/09 00:00:00+00,08:00:XX,1,2,1,2,1,24307
2017/06/09 00:00:00+00,08:03:XX,1,2,1,1,1,24308
2017/06/09 00:00:00+00,08:06:XX,2,1,1,2,1,24309
2017/06/09 00:00:00+00,08:06:XX,1,1,1,2,1,24310
2017/06/09 00:00:00+00,08:10:XX,1,1,1,1,1,24311
2017/06/09 00:00:00+00,08:14:XX,1,2,1,1,1,24312
2017/06/09 00:00:00+00,08:15:XX,1,2,1,1,1,24313
2017/06/09 00:00:00+00,08:15:XX,1,2,1,2,1,24314
2017/06/09 00:00:00+00,08:18:XX,6,1,1,2,1,24315
2017/06/09 00:00:00+00,08:20:XX,2,1,1,2,1,24316
2017/06/09 00:00:00+00,08:23:XX,3,1,1,2,1,24317
2017/06/09 00:00:00+00,08:23:XX,1,1,1,2,1,24318
2017/06/09 00:00:00+00,08:31:XX,2,1,1,2,1,24319
2017/06/09 00:00:00+00,08:35:XX,1,1,1,1,1,24320
2017/06/09 00:00:00+00,08:43:XX,1,2,1,2,1,24321
2017/06/09 00:00:00+00,08:44:XX,1,1,1,1,1,24322
2017/06/09 00:00:00+00,08:44:XX,1,1,1,1,1,24323
2017/06/09 00:00:00+00,08:45:XX,1,2,1,2,1,24324
2017/06/09 00:00:00+00,08:51:XX,1,1,1,1,1,24325
2017/06/09 00:00:00+00,08:55:XX,1,1,1,1,1,24326
2017/06/09 00:00:00+00,08:56:XX,6,1,1,1,1,24327
2017/06/09 00:00:00+00,08:56:XX,6,1,1,2,1,24328
2017/06/10 00:00:00+00,12:30:XX,1,2,1,1,1,24329
2017/06/09 00:00:00+00,09:00:XX,1,1,1,1,1,24330
2017/06/09 00:00:00+00,09:00:XX,1,1,1,2,1,24331
2017/06/09 00:00:00+00,09:04:XX,1,1,1,2,1,24332
2017/06/09 00:00:00+00,09:09:XX,3,2,1,2,1,24333
2017/06/09 00:00:00+00,09:14:XX,1,1,1,1,1,24334
2017/06/09 00:00:00+00,09:17:XX,1,1,1,1,1,24335
2017/06/09 00:00:00+00,09:29:XX,1,2,1,2,1,24336
2017/06/09 00:00:00+00,09:31:XX,1,1,1,1,1,24337
2017/06/09 00:00:00+00,09:31:XX,1,1,1,2,1,24338
2017/06/09 00:00:00+00,09:41:XX,1,1,1,1,1,24339
2017/06/09 00:00:00+00,09:43:XX,1,2,1,2,1,24340
2017/06/09 00:00:00+00,09:45:XX,1,2,1,2,1,24341
2017/06/09 00:00:00+00,09:49:XX,1,1,1,1,1,24342
2017/06/09 00:00:00+00,09:53:XX,1,1,1,1,1,24343
2017/06/09 00:00:00+00,09:53:XX,1,1,1,2,1,24344
2017/06/09 00:00:00+00,09:54:XX,1,2,1,2,1,24345
2017/06/09 00:00:00+00,09:56:XX,1,2,1,1,1,24346
2017/06/09 00:00:00+00,09:58:XX,1,2,1,1,1,24347
2017/06/09 00:00:00+00,10:00:XX,1,2,1,1,1,24348
2017/06/09 00:00:00+00,10:05:XX,1,1,1,2,1,24349
2017/06/09 00:00:00+00,10:05:XX,1,1,1,2,1,24350
2017/06/09 00:00:00+00,10:06:XX,1,1,1,1,1,24351
2017/06/10 00:00:00+00,12:50:XX,6,1,1,2,1,24352
2017/06/10 00:00:00+00,12:50:XX,6,2,1,2,1,24353
2017/06/10 00:00:00+00,13:00:XX,1,1,1,1,1,24354
2017/06/10 00:00:00+00,13:04:XX,1,1,1,5,1,24355
2017/06/10 00:00:00+00,13:10:XX,1,2,1,5,1,24356
2017/06/10 00:00:00+00,13:13:XX,1,1,1,1,1,24357
2017/06/10 00:00:00+00,13:20:XX,1,2,1,2,1,24358
2017/06/10 00:00:00+00,13:25:XX,1,2,1,1,1,24359
2017/06/10 00:00:00+00,13:30:XX,1,1,1,1,1,24360
2017/06/10 00:00:00+00,13:43:XX,1,2,1,1,1,24361
2017/06/10 00:00:00+00,14:36:XX,1,1,1,1,1,24362
2017/06/10 00:00:00+00,15:00:XX,2,1,1,4,1,24363
2017/06/10 00:00:00+00,15:43:XX,1,2,1,1,1,24364
2017/06/10 00:00:00+00,15:57:XX,1,1,1,5,1,24365
2017/06/10 00:00:00+00,16:04:XX,1,1,1,2,1,24366
2017/06/10 00:00:00+00,16:12:XX,1,1,1,1,1,24367
2017/06/10 00:00:00+00,16:28:XX,1,2,1,1,1,24368
2017/06/10 00:00:00+00,16:40:XX,2,1,1,1,1,24369
2017/06/10 00:00:00+00,16:45:XX,1,1,1,1,1,24370
2017/06/10 00:00:00+00,17:03:XX,1,2,1,2,1,24371
2017/06/10 00:00:00+00,17:20:XX,3,2,1,1,1,24372
2017/06/10 00:00:00+00,17:37:XX,1,2,1,5,1,24373
2017/06/10 00:00:00+00,17:50:XX,1,1,1,1,1,24374
2017/06/10 00:00:00+00,17:55:XX,1,1,1,1,1,24375
2017/06/10 00:00:00+00,18:07:XX,1,2,1,1,1,24376
2017/06/10 00:00:00+00,18:14:XX,1,2,1,1,1,24377
2017/06/10 00:00:00+00,18:48:XX,2,1,1,1,1,24378
2017/06/10 00:00:00+00,18:58:XX,3,2,1,2,1,24379
2017/06/10 00:00:00+00,19:00:XX,1,1,1,5,1,24380
2017/06/10 00:00:00+00,19:36:XX,1,1,1,1,1,24381
2017/06/10 00:00:00+00,19:40:XX,1,1,1,1,1,24382
2017/06/10 00:00:00+00,20:28:XX,1,2,1,1,1,24383
2017/06/10 00:00:00+00,20:30:XX,2,1,3,5,1,24384
2017/06/10 00:00:00+00,20:48:XX,1,2,1,2,1,24385
2017/06/10 00:00:00+00,21:20:XX,2,1,1,1,1,24386
2017/06/10 00:00:00+00,21:29:XX,1,1,1,2,1,24387
2017/06/10 00:00:00+00,21:35:XX,1,1,1,1,1,24388
2017/06/10 00:00:00+00,21:56:XX,3,1,1,2,1,24389
2017/06/10 00:00:00+00,22:00:XX,1,1,1,1,1,24390
2017/06/10 00:00:00+00,22:12:XX,1,2,1,1,1,24391
2017/06/10 00:00:00+00,22:20:XX,1,1,1,1,1,24392
2017/06/10 00:00:00+00,22:23:XX,2,1,1,1,1,24393
2017/06/10 00:00:00+00,22:30:XX,1,1,3,5,1,24394
2017/06/10 00:00:00+00,22:57:XX,1,1,1,1,1,24395
2017/06/10 00:00:00+00,23:02:XX,2,1,1,3,1,24396
2017/06/10 00:00:00+00,23:24:XX,1,1,1,1,1,24397
2017/06/10 00:00:00+00,23:34:XX,1,1,1,1,1,24398
2017/06/10 00:00:00+00,23:35:XX,4,1,1,1,1,24399
2017/06/10 00:00:00+00,23:40:XX,1,1,1,3,3,24400
2017/06/10 00:00:00+00,23:40:XX,6,1,1,1,1,24401
2017/06/10 00:00:00+00,23:40:XX,1,1,1,3,3,24402
2017/06/10 00:00:00+00,23:43:XX,1,1,1,1,1,24403
2017/06/10 00:00:00+00,23:44:XX,2,1,1,1,1,24404
2017/06/10 00:00:00+00,23:49:XX,5,1,1,3,1,24405
2017/06/10 00:00:00+00,23:50:XX,1,1,1,1,1,24406
2017/06/10 00:00:00+00,23:50:XX,2,1,1,3,1,24407
2017/06/10 00:00:00+00,23:51:XX,2,1,1,3,1,24408
2017/06/10 00:00:00+00,23:54:XX,1,1,1,1,1,24409
2017/06/10 00:00:00+00,23:54:XX,1,2,1,1,1,24410
2017/06/10 00:00:00+00,23:56:XX,1,2,1,1,1,24411
2017/06/11 00:00:00+00,00:04:XX,1,2,1,5,1,24412
2017/06/11 00:00:00+00,00:05:XX,2,1,1,1,1,24413
2017/06/11 00:00:00+00,00:06:XX,3,1,1,1,1,24414
2017/06/11 00:00:00+00,00:30:XX,2,1,1,1,1,24415
2017/06/11 00:00:00+00,00:38:XX,2,1,1,5,1,24416
2017/06/11 00:00:00+00,00:39:XX,1,1,1,1,1,24417
2017/06/11 00:00:00+00,00:45:XX,1,1,1,1,1,24418
2017/06/11 00:00:00+00,00:8:XX,1,2,1,1,1,24419
2017/06/11 00:00:00+00,01:01:XX,1,2,1,5,1,24420
2017/06/11 00:00:00+00,01:05:XX,2,1,1,5,1,24421
2017/06/11 00:00:00+00,01:17:XX,1,1,1,2,1,24422
2017/06/11 00:00:00+00,01:17:XX,1,1,1,3,1,24423
2017/06/11 00:00:00+00,01:20:XX,2,2,1,1,1,24424
2017/06/11 00:00:00+00,01:25:XX,6,2,1,2,1,24425
2017/06/13 00:00:00+00,02:53:XX,2,2,1,1,1,24426
2017/06/11 00:00:00+00,01:32:XX,2,1,1,1,1,24427
2017/06/11 00:00:00+00,01:34:XX,4,1,1,1,1,24428
2017/06/11 00:00:00+00,01:50:XX,1,1,1,1,1,24429
2017/06/11 00:00:00+00,02:00:XX,1,1,1,1,1,24430
2017/06/13 00:00:00+00,03:36:XX,1,1,1,1,1,24431
2017/06/11 00:00:00+00,02:30:XX,2,1,1,2,1,24432
2017/06/13 00:00:00+00,03:38:XX,2,2,1,2,1,24433
2017/06/11 00:00:00+00,02:31:XX,1,2,1,1,1,24434
2017/06/13 00:00:00+00,04:02:XX,1,1,1,1,1,24435
2017/06/11 00:00:00+00,02:45:XX,1,1,1,2,1,24436
2017/06/13 00:00:00+00,04:43:XX,2,1,1,3,5,24437
2017/06/13 00:00:00+00,05:20:XX,1,1,1,1,1,24438
2017/06/13 00:00:00+00,05:26:XX,1,2,1,1,1,24439
2017/06/13 00:00:00+00,05:53:XX,1,2,1,1,1,24440
2017/06/13 00:00:00+00,06:06:XX,1,2,1,2,1,24441
2017/06/13 00:00:00+00,06:39:XX,1,1,1,2,1,24442
2017/06/13 00:00:00+00,07:22:XX,1,2,1,2,1,24443
2017/06/13 00:00:00+00,07:34:XX,1,2,1,2,1,24444
2017/06/13 00:00:00+00,07:35:XX,1,2,1,2,1,24445
2017/06/13 00:00:00+00,07:40:XX,1,2,1,2,1,24446
2017/06/13 00:00:00+00,07:44:XX,1,1,1,2,1,24447
2017/06/13 00:00:00+00,07:51:XX,1,1,1,2,1,24448
2017/06/13 00:00:00+00,07:53:XX,1,1,1,1,1,24449
2017/06/13 00:00:00+00,07:54:XX,1,2,1,2,1,24450
2017/06/13 00:00:00+00,07:59:XX,1,1,1,1,1,24451
2017/06/13 00:00:00+00,08:08:XX,1,2,1,2,1,24452
2017/06/13 00:00:00+00,08:09:XX,1,1,1,2,1,24453
2017/06/13 00:00:00+00,08:11:XX,1,2,1,2,1,24454
2017/06/13 00:00:00+00,08:15:XX,1,2,1,2,1,24455
2017/06/13 00:00:00+00,08:17:XX,2,1,1,2,1,24456
2017/06/13 00:00:00+00,08:21:XX,1,1,1,2,1,24457
2017/06/13 00:00:00+00,08:23:XX,1,1,1,1,1,24458
